 880
38060, 30856

38112, 30876
38136, 30888
38112, 30892
38108, 30868
38112, 30892
38104, 30876
38072, 30872
38084, 30880
38060, 30856
38040, 30876
38052, 30876
38040, 30868
38052, 30844
38044, 30860
38064, 30860
38056, 30868
38088, 30868
38072, 30876
38084, 30872
38076, 30860
38076, 30872
38084, 30872
38092, 30856
38068, 30860
38080, 30856
38084, 30868
38088, 30888
38096, 30888
38100, 30888
38096, 30896
38100, 30864
38104, 30884
38104, 30888
38104, 30872
38108, 30892
38104, 30864
38124, 30880
38128, 30880
38124, 30892
38136, 30908
38172, 30888
38164, 30892
38164, 30912
38156, 30900
38184, 30904
38156, 30896
38184, 30892
38184, 30900
38204, 30904
38172, 30920
38204, 30904
38200, 30916
38208, 30908
38228, 30908
38244, 30916
38232, 30916
38256, 30908
38248, 30908
38276, 30924
38256, 30936
38280, 30916
38280, 30920
38292, 30932
38260, 30924
38280, 30944
38280, 30928
38300, 30936
38316, 30940
38320, 30940
38312, 30940
38328, 30956
38328, 30948
38352, 30944
38336, 30948
38340, 30944
38364, 30952
38376, 30956
38376, 30960
38380, 30968
38384, 30948
38396, 30964
38408, 30968
38408, 30976
38412, 30976
38412, 30960
38408, 30984
38408, 30976
38368, 30964
38372, 30940
38332, 30920
38304, 30896
38284, 30908
38256, 30900
38244, 30908
38244, 30892
38208, 30868
38228, 30888
38200, 30860
38180, 30856
38176, 30856
38192, 30840
38168, 30856
38188, 30868
38184, 30872
38168, 30864
38160, 30868
38144, 30868
38156, 30856
38136, 30828
38148, 30856
38132, 30852
38156, 30844
38168, 30856
38144, 30868
38160, 30856
38152, 30860
38156, 30840
38160, 30852
38180, 30860
38176, 30856
38184, 30848
38148, 30844
38136, 30856
38148, 30836
38140, 30840
38128, 30832
38136, 30828
38156, 30828
38144, 30832
38152, 30864
38176, 30848
38164, 30848
38180, 30864
38200, 30868
38188, 30860
38192, 30860
38200, 30828
38192, 30868
38208, 30872
38184, 30864
38200, 30868
38208, 30852
38240, 30864
38204, 30844
38216, 30872
38208, 30876
38196, 30852
38200, 30856
38216, 30876
38244, 30864
38232, 30880
38248, 30880
38256, 30884
38268, 30896
38284, 30888
38280, 30872
38268, 30904
38272, 30908
38288, 30892
38276, 30872
38296, 30872
38292, 30868
38284, 30892
38292, 30892
38300, 30896
38316, 30884
38312, 30884
38324, 30888
38312, 30892
38336, 30896
38336, 30908
38336, 30876
38356, 30912
38372, 30908
38376, 30908
38368, 30932
38380, 30904
38364, 30900
38332, 30884
38300, 30872
38276, 30844
38264, 30848
38240, 30832
38216, 30816
38216, 30824
38204, 30848
38192, 30820
38184, 30820
38176, 30820
38184, 30828
38180, 30832
38156, 30824
38180, 30820
38140, 30804
38136, 30792
38132, 30800
38124, 30784
38128, 30780
38112, 30776
38112, 30792
38112, 30800
38128, 30804
38136, 30808
38132, 30772
38136, 30784
38136, 30808
38120, 30784
38144, 30784
38144, 30788
38116, 30788
38124, 30776
38124, 30788
38124, 30800
38148, 30788
38116, 30788
38096, 30760
38124, 30764
38124, 30764
38120, 30764
38116, 30764
38132, 30764
38120, 30792
38164, 30780
38152, 30780
38140, 30776
38144, 30796
38148, 30780
38148, 30792
38176, 30796
38148, 30820
38160, 30804
38180, 30808
38176, 30804
38164, 30784
38176, 30792
38168, 30792
38204, 30812
38180, 30804
38196, 30804
38216, 30804
38200, 30804
38252, 30808
38236, 30808
38252, 30812
38248, 30828
38244, 30816
38268, 30812
38252, 30816
38264, 30828
38244, 30824
38248, 30820
38264, 30832
38284, 30852
38312, 30840
38288, 30852
38280, 30832
38296, 30820
38272, 30832
38256, 30796
38204, 30780
38160, 30768
38140, 30752
38116, 30740
38100, 30744
38088, 30732
38060, 30716
38072, 30728
38060, 30712
38036, 30708
38036, 30712
38012, 30712
38020, 30692
38024, 30692
37996, 30684
37996, 30692
37980, 30696
38004, 30700
37964, 30688
37968, 30672
37944, 30668
37964, 30664
37976, 30668
37972, 30660
37996, 30692
37980, 30684
37988, 30656
37964, 30652
37976, 30664
37976, 30664
37980, 30660
37968, 30648
37976, 30664
37972, 30660
37968, 30676
37968, 30676
37964, 30664
37964, 30660
37960, 30668
37964, 30668
37968, 30668
37992, 30656
37996, 30668
37980, 30680
38004, 30668
38004, 30680
38008, 30672
38020, 30672
38020, 30684
38024, 30688
38012, 30668
38024, 30680
38052, 30672
38028, 30680
38040, 30680
38044, 30708
38060, 30692
38068, 30704
38064, 30708
38072, 30704
38088, 30704
38084, 30716
38088, 30712
38108, 30712
38092, 30700
38092, 30708
38140, 30716
38136, 30708
38148, 30704
38144, 30724
38132, 30716
38136, 30720
38144, 30732
38164, 30716
38176, 30736
38176, 30748
38192, 30740
38204, 30736
38208, 30756
38188, 30752
38220, 30748
38228, 30768
38220, 30764
38236, 30764
38256, 30760
38264, 30776
38256, 30756
38288, 30756
38260, 30764
38248, 30752
38208, 30736
38196, 30736
38172, 30716
38108, 30672
38084, 30672
38044, 30660
38016, 30664
38020, 30660
38016, 30652
38012, 30648
37996, 30668
38004, 30636
37972, 30620
37984, 30648
37968, 30632
37964, 30620
37956, 30628
37964, 30608
37924, 30624
37940, 30604
37908, 30588
37904, 30612
37896, 30580
37916, 30588
37904, 30592
37884, 30600
37912, 30580
37904, 30592
37908, 30600
37900, 30604
37892, 30584
37900, 30604
37876, 30604
37888, 30604
37908, 30588
37904, 30600
37900, 30604
37896, 30592
37900, 30604
37896, 30612
37900, 30584
37900, 30596
37924, 30588
37928, 30588
37924, 30600
37920, 30588
37940, 30612
37920, 30620
37928, 30596
37936, 30608
37940, 30624
37944, 30592
37936, 30620
37956, 30608
37968, 30624
37956, 30612
37984, 30612
37984, 30608
37996, 30640
37988, 30624
38024, 30652
38000, 30636
38032, 30640
38016, 30636
38020, 30632
38048, 30628
38044, 30652
38056, 30672
38064, 30664
38072, 30664
38060, 30656
38068, 30672
38076, 30664
38084, 30676
38112, 30684
38116, 30680
38116, 30680
38104, 30676
38140, 30688
38140, 30688
38140, 30704
38176, 30704
38148, 30704
38172, 30688
38168, 30712
38184, 30708
38220, 30720
38192, 30728
38196, 30732
38220, 30736
38232, 30732
38240, 30748
38232, 30748
38252, 30744
38232, 30740
38244, 30748
38188, 30720
38188, 30704
38120, 30696
38116, 30688
38096, 30664
38084, 30652
38032, 30644
38012, 30652
38016, 30632
37992, 30620
37984, 30616
38004, 30632
37980, 30632
37996, 30616
37964, 30632
37980, 30608
37976, 30624
37972, 30620
37956, 30632
37960, 30624
37952, 30608
37952, 30604
37972, 30620
37964, 30620
37948, 30624
37948, 30616
37952, 30616
37968, 30624
37960, 30616
37968, 30624
37964, 30612
37968, 30616
37972, 30612
37976, 30616
37964, 30640
37976, 30616
37960, 30636
37960, 30632
37976, 30632
37988, 30640
37972, 30600
37988, 30624
37980, 30624
38004, 30644
37984, 30632
37984, 30616
37992, 30652
38024, 30616
38016, 30628
38028, 30620
38016, 30636
38020, 30632
38048, 30632
38024, 30628
38036, 30628
38032, 30652
38048, 30644
38056, 30660
38052, 30636
38060, 30656
38072, 30660
38060, 30664
38076, 30652
38068, 30680
38084, 30668
38092, 30672
38104, 30660
38100, 30664
38112, 30676
38120, 30656
38112, 30672
38128, 30680
38148, 30680
38124, 30680
38144, 30676
38164, 30684
38144, 30676
38184, 30704
38176, 30700
38192, 30700
38216, 30688
38196, 30708
38208, 30712
38204, 30720
38164, 30680
38132, 30680
38120, 30668
38072, 30640
38048, 30604
38028, 30632
38024, 30608
37996, 30612
37984, 30604
37984, 30600
37984, 30604
37960, 30608
37984, 30584
38196, 30708
38196, 30708
38196, 30708
37976, 30596
37984, 30600
38204, 30720
38204, 30720
38204, 30720
37960, 30588
37956, 30584
38132, 30680
38132, 30680
38132, 30680
38132, 30680
37976, 30592
37960, 30568
38072, 30640
38072, 30640
38072, 30640
37948, 30580
37936, 30572
38028, 30632
38028, 30632
38028, 30632
38028, 30632
37932, 30580
37916, 30560
37996, 30612
37996, 30612
37996, 30612
37996, 30612
37912, 30572
37928, 30572
37984, 30600
37984, 30600
37984, 30600
37984, 30600
37924, 30564
37984, 30604
37984, 30604
37984, 30604
37956, 30592
37960, 30608
37960, 30608
37960, 30608
37960, 30608
37960, 30608
37952, 30580
37984, 30584
37984, 30584
37984, 30584
37936, 30576
37976, 30596
37976, 30596
37976, 30596
37976, 30596
37952, 30584
37960, 30584
37944, 30564
37964, 30584
37940, 30580
37944, 30584
37948, 30580
37948, 30580
37948, 30580
37948, 30580
37956, 30588
37956, 30588
37940, 30596
37964, 30592
37912, 30572
37912, 30572
37960, 30576
37964, 30584
37968, 30592
37956, 30604
37976, 30600
37996, 30592
37980, 30612
37960, 30584
37960, 30584
38000, 30620
38000, 30608
37964, 30584
37964, 30584
37964, 30584
37976, 30600
37996, 30612
37944, 30584
37944, 30584
37944, 30584
38000, 30604
37956, 30588
38020, 30604
38012, 30620
37940, 30596
38012, 30608
37964, 30592
37964, 30592
37964, 30592
38016, 30608
37960, 30576
37960, 30576
38020, 30624
38044, 30616
37968, 30592
37968, 30592
37968, 30592
38044, 30628
37956, 30604
37956, 30604
37956, 30604
38056, 30624
38056, 30620
37996, 30592
37996, 30592
37996, 30592
38076, 30632
38068, 30628
38000, 30620
38072, 30628
38000, 30608
38000, 30608
38000, 30608
38000, 30608
38000, 30608
38080, 30644
37976, 30600
37976, 30600
38076, 30656
38104, 30644
38112, 30648
38112, 30668
38108, 30648
38124, 30672
38156, 30668
38020, 30624
38136, 30660
38156, 30672
38044, 30628
38044, 30628
38044, 30628
38044, 30628
38136, 30672
38152, 30668
38156, 30680
38172, 30668
38164, 30676
38180, 30688
38184, 30696
38076, 30656
38076, 30656
38076, 30656
38192, 30696
38104, 30644
38204, 30716
38212, 30704
38112, 30668
38220, 30708
38228, 30700
38124, 30672
38236, 30700
38232, 30704
38136, 30660
38136, 30660
38136, 30660
38136, 30660
38136, 30660
38136, 30660
38220, 30708
38156, 30672
38156, 30672
38156, 30672
38156, 30672
38156, 30672
38156, 30672
38156, 30672
38216, 30708
38136, 30672
38136, 30672
38136, 30672
38136, 30672
38136, 30672
38136, 30672
38200, 30644
38152, 30668
38152, 30668
38152, 30668
38152, 30668
38152, 30668
38152, 30668
38152, 30668
38160, 30652
38156, 30680
38156, 30680
38156, 30680
38156, 30680
38156, 30680
38156, 30680
38120, 30628
38172, 30668
38172, 30668
38172, 30668
38172, 30668
38172, 30668
38172, 30668
38172, 30668
38092, 30636
38164, 30676
38164, 30676
38164, 30676
38164, 30676
38164, 30676
38164, 30676
38068, 30608
38180, 30688
38180, 30688
38180, 30688
38180, 30688
38180, 30688
38180, 30688
38180, 30688
38048, 30604
38184, 30696
38184, 30696
38184, 30696
38184, 30696
38184, 30696
38048, 30588
38192, 30696
38192, 30696
38192, 30696
38192, 30696
38192, 30696
38192, 30696
38192, 30696
38032, 30588
38204, 30716
38204, 30716
38204, 30716
38204, 30716
38204, 30716
38204, 30716
37988, 30596
38212, 30704
38212, 30704
38212, 30704
38212, 30704
38212, 30704
38212, 30704
38212, 30704
38020, 30604
38220, 30708
38220, 30708
38220, 30708
38220, 30708
38220, 30708
38000, 30584
38228, 30700
38228, 30700
38228, 30700
38228, 30700
38228, 30700
38228, 30700
38228, 30700
37980, 30588
38236, 30700
38236, 30700
38236, 30700
38236, 30700
38236, 30700
37984, 30572
38232, 30704
38232, 30704
38232, 30704
38232, 30704
38232, 30704
38232, 30704
38232, 30704
37984, 30560
38220, 30708
38220, 30708
38220, 30708
38220, 30708
38220, 30708
37968, 30576
38216, 30708
38216, 30708
38216, 30708
38216, 30708
38216, 30708
38216, 30708
38216, 30708
37968, 30588
38200, 30644
38200, 30644
38200, 30644
38200, 30644
38200, 30644
37976, 30584
38160, 30652
38160, 30652
38160, 30652
38160, 30652
38160, 30652
38160, 30652
38160, 30652
37964, 30584
38120, 30628
38120, 30628
38120, 30628
38120, 30628
38120, 30628
37956, 30576
38092, 30636
38092, 30636
38092, 30636
38092, 30636
38092, 30636
38092, 30636
38092, 30636
37948, 30572
38068, 30608
38068, 30608
38068, 30608
38068, 30608
38068, 30608
37928, 30584
38048, 30604
38048, 30604
38048, 30604
38048, 30604
38048, 30604
38048, 30604
38048, 30604
37948, 30560
38048, 30588
38048, 30588
38048, 30588
38048, 30588
38048, 30588
38048, 30588
37936, 30556
38032, 30588
38032, 30588
38032, 30588
38032, 30588
38032, 30588
38032, 30588
